date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-06-13,마포구,25,15,0.0516,0.0173,0.38,0.0031
2023-06-13,서대문구,24,13,0.0479,0.0148,0.4,0.0023
2023-06-13,서초구,30,15,0.0489,0.0153,0.31,0.0028
2023-06-13,성동구,26,14,0.0513,0.0165,0.34,0.0028
2023-06-13,성북구,31,18,0.0407,0.0174,0.43,0.0022
2023-06-13,송파구,28,17,0.0542,0.0172,0.39,0.0026
2023-06-13,양천구,24,14,0.0512,0.014,0.39,0.0027
2023-06-13,영등포구,23,13,0.0507,0.0164,0.37,0.0026
2023-06-13,용산구,29,19,0.0468,0.0171,0.42,0.0033
2023-06-13,은평구,26,14,0.048,0.0121,0.4,0.0027
2023-06-13,종로구,23,12,0.0507,0.0153,0.41,0.003
2023-06-13,중구,21,15,0.0455,0.0176,0.38,0.0027
2023-06-13,중랑구,25,16,0.0484,0.0168,0.29,0.0024
